date,product,category,unit_price,quantity_sold,revenue
2024-03-07,Dettol Soap,Toiletries,600,7,4200
2024-03-07,Vaseline Jelly,Toiletries,700,3,2100
2024-03-07,Titus Sardine,Food,900,3,2700
2024-03-07,Dangote Sugar 1kg,Food,1200,11,13200
2024-03-07,Honeywell Flour,Food,2500,1,2500
2024-03-07,Bigi Cola 60cl,Beverages,200,19,3800
2024-03-07,Always Pads,Toiletries,800,4,3200
2024-03-07,Nescafe Sachet,Beverages,150,9,1350
2024-03-07,Maggi Cubes,Food,50,42,2100
2024-03-07,Ribena Juice,Beverages,250,12,3000
2024-03-07,Morning Fresh,Toiletries,1200,3,3600
2024-03-07,Cowbell Sachet,Beverages,100,24,2400
2024-03-08,Indomie Noodles,Food,150,28,4200
2024-03-08,Golden Morn,Food,800,6,4800
2024-03-08,Milo Sachet,Beverages,100,37,3700
2024-03-08,Peak Milk Tin,Food,3500,3,10500
2024-03-08,Coca Cola 60cl,Beverages,300,22,6600
2024-03-08,Malta Guinness,Beverages,350,14,4900
2024-03-08,Close Up Toothpaste,Toiletries,500,2,1000
2024-03-08,Omo Detergent,Toiletries,400,9,3600
2024-03-08,Dettol Soap,Toiletries,600,5,3000
2024-03-08,Titus Sardine,Food,900,5,4500
2024-03-08,Dangote Sugar 1kg,Food,1200,13,15600
2024-03-08,Honeywell Flour,Food,2500,3,7500
2024-03-08,Bigi Cola 60cl,Beverages,200,16,3200
2024-03-08,Always Pads,Toiletries,800,5,4000
2024-03-08,Nescafe Sachet,Beverages,150,17,2550
2024-03-08,Maggi Cubes,Food,50,43,2150
2024-03-08,Ribena Juice,Beverages,250,14,3500
2024-03-08,Morning Fresh,Toiletries,1200,2,2400
2024-03-08,Cowbell Sachet,Beverages,100,18,1800
2024-03-09,Indomie Noodles,Food,150,18,2700
2024-03-09,Golden Morn,Food,800,10,8000
2024-03-09,Milo Sachet,Beverages,100,33,3300
2024-03-09,Peak Milk Tin,Food,3500,3,10500
2024-03-09,Coca Cola 60cl,Beverages,300,20,6000
2024-03-09,Malta Guinness,Beverages,350,9,3150
2024-03-09,Close Up Toothpaste,Toiletries,500,2,1000
2024-03-09,Omo Detergent,Toiletries,400,8,3200
2024-03-09,Dettol Soap,Toiletries,600,6,3600
2024-03-09,Vaseline Jelly,Toiletries,700,3,2100
2024-03-09,Titus Sardine,Food,900,7,6300
2024-03-09,Dangote Sugar 1kg,Food,1200,11,13200
2024-03-09,Honeywell Flour,Food,2500,5,12500
2024-03-09,Bigi Cola 60cl,Beverages,200,19,3800
2024-03-09,Always Pads,Toiletries,800,4,3200
2024-03-09,Nescafe Sachet,Beverages,150,18,2700
2024-03-09,Maggi Cubes,Food,50,37,1850
2024-03-09,Ribena Juice,Beverages,250,9,2250
2024-03-09,Morning Fresh,Toiletries,1200,2,2400
2024-03-09,Cowbell Sachet,Beverages,100,28,2800
2024-03-10,Indomie Noodles,Food,150,18,2700
2024-03-10,Golden Morn,Food,800,2,1600
2024-03-10,Milo Sachet,Beverages,100,6,600
2024-03-10,Peak Milk Tin,Food,3500,1,3500
2024-03-10,Coca Cola 60cl,Beverages,300,7,2100
2024-03-10,Malta Guinness,Beverages,350,4,1400
2024-03-10,Omo Detergent,Toiletries,400,4,1600
2024-03-10,Dettol Soap,Toiletries,600,1,600
2024-03-10,Vaseline Jelly,Toiletries,700,1,700
2024-03-10,Titus Sardine,Food,900,3,2700
2024-03-10,Dangote Sugar 1kg,Food,1200,3,3600
2024-03-10,Honeywell Flour,Food,2500,2,5000
2024-03-10,Bigi Cola 60cl,Beverages,200,6,1200
2024-03-10,Always Pads,Toiletries,800,2,1600
2024-03-10,Nescafe Sachet,Beverages,150,5,750
2024-03-10,Maggi Cubes,Food,50,16,800
2024-03-10,Ribena Juice,Beverages,250,2,500
2024-03-10,Morning Fresh,Toiletries,1200,1,1200
2024-03-10,Cowbell Sachet,Beverages,100,11,1100
2024-03-11,Indomie Noodles,Food,150,20,3000
2024-03-11,Golden Morn,Food,800,7,5600
2024-03-11,Milo Sachet,Beverages,100,34,3400
2024-03-11,Peak Milk Tin,Food,3500,6,21000
2024-03-11,Coca Cola 60cl,Beverages,300,26,7800
2024-03-11,Malta Guinness,Beverages,350,19,6650
2024-03-11,Close Up Toothpaste,Toiletries,500,2,1000
2024-03-11,Omo Detergent,Toiletries,400,11,4400
2024-03-11,Dettol Soap,Toiletries,600,4,2400
2024-03-11,Titus Sardine,Food,900,3,2700
2024-03-11,Dangote Sugar 1kg,Food,1200,10,12000
2024-03-11,Honeywell Flour,Food,2500,5,12500
2024-03-11,Bigi Cola 60cl,Beverages,200,19,3800
2024-03-11,Always Pads,Toiletries,800,6,4800
2024-03-11,Nescafe Sachet,Beverages,150,5,750
2024-03-11,Maggi Cubes,Food,50,41,2050
2024-03-11,Ribena Juice,Beverages,250,16,4000
2024-03-11,Morning Fresh,Toiletries,1200,1,1200
2024-03-11,Cowbell Sachet,Beverages,100,27,2700
2024-03-12,Indomie Noodles,Food,150,27,4050
2024-03-12,Golden Morn,Food,800,7,5600
2024-03-12,Milo Sachet,Beverages,100,34,3400
2024-03-12,Peak Milk Tin,Food,3500,3,10500
2024-03-12,Coca Cola 60cl,Beverages,300,14,4200
2024-03-12,Malta Guinness,Beverages,350,19,6650
2024-03-12,Close Up Toothpaste,Toiletries,500,4,2000
2024-03-12,Omo Detergent,Toiletries,400,4,1600
2024-03-12,Dettol Soap,Toiletries,600,4,2400
2024-03-12,Vaseline Jelly,Toiletries,700,5,3500
2024-03-12,Titus Sardine,Food,900,5,4500
2024-03-12,Dangote Sugar 1kg,Food,1200,9,10800
2024-03-12,Honeywell Flour,Food,2500,5,12500
2024-03-12,Bigi Cola 60cl,Beverages,200,22,4400
2024-03-12,Always Pads,Toiletries,800,5,4000
2024-03-12,Nescafe Sachet,Beverages,150,14,2100
2024-03-12,Maggi Cubes,Food,50,34,1700
2024-03-12,Ribena Juice,Beverages,250,6,1500
2024-03-12,Morning Fresh,Toiletries,1200,3,3600
2024-03-12,Cowbell Sachet,Beverages,100,16,1600
2024-03-13,Indomie Noodles,Food,150,21,3150
2024-03-13,Golden Morn,Food,800,5,4000
2024-03-13,Milo Sachet,Beverages,100,22,2200
2024-03-13,Peak Milk Tin,Food,3500,4,14000
2024-03-13,Coca Cola 60cl,Beverages,300,17,5100
2024-03-13,Malta Guinness,Beverages,350,17,5950
2024-03-13,Close Up Toothpaste,Toiletries,500,5,2500
2024-03-13,Omo Detergent,Toiletries,400,4,1600
2024-03-13,Dettol Soap,Toiletries,600,3,1800
2024-03-13,Vaseline Jelly,Toiletries,700,2,1400
2024-03-13,Titus Sardine,Food,900,3,2700
2024-03-13,Dangote Sugar 1kg,Food,1200,12,14400
2024-03-13,Honeywell Flour,Food,2500,3,7500
2024-03-13,Bigi Cola 60cl,Beverages,200,20,4000
2024-03-13,Always Pads,Toiletries,800,6,4800
2024-03-13,Nescafe Sachet,Beverages,150,11,1650
2024-03-13,Maggi Cubes,Food,50,24,1200
2024-03-13,Ribena Juice,Beverages,250,12,3000
2024-03-13,Morning Fresh,Toiletries,1200,1,1200
2024-03-13,Cowbell Sachet,Beverages,100,31,3100
2024-03-14,Indomie Noodles,Food,150,24,3600
2024-03-14,Golden Morn,Food,800,13,10400
2024-03-14,Milo Sachet,Beverages,100,27,2700
2024-03-14,Peak Milk Tin,Food,3500,6,21000
2024-03-14,Coca Cola 60cl,Beverages,300,20,6000
2024-03-14,Malta Guinness,Beverages,350,15,5250
2024-03-14,Close Up Toothpaste,Toiletries,500,2,1000
2024-03-14,Omo Detergent,Toiletries,400,5,2000
2024-03-14,Dettol Soap,Toiletries,600,4,2400
2024-03-14,Vaseline Jelly,Toiletries,700,1,700
2024-03-14,Titus Sardine,Food,900,5,4500
2024-03-14,Dangote Sugar 1kg,Food,1200,7,8400
2024-03-14,Honeywell Flour,Food,2500,6,15000
2024-03-14,Bigi Cola 60cl,Beverages,200,30,6000
2024-03-14,Always Pads,Toiletries,800,6,4800
2024-03-14,Nescafe Sachet,Beverages,150,16,2400
2024-03-14,Maggi Cubes,Food,50,43,2150
2024-03-14,Ribena Juice,Beverages,250,11,2750
2024-03-14,Morning Fresh,Toiletries,1200,4,4800
2024-03-14,Cowbell Sachet,Beverages,100,25,2500
2024-03-15,Indomie Noodles,Food,150,21,3150
2024-03-15,Golden Morn,Food,800,7,5600
2024-03-15,Milo Sachet,Beverages,100,33,3300
2024-03-15,Peak Milk Tin,Food,3500,5,17500
2024-03-15,Coca Cola 60cl,Beverages,300,21,6300
2024-03-15,Malta Guinness,Beverages,350,16,5600
2024-03-15,Close Up Toothpaste,Toiletries,500,3,1500
2024-03-15,Omo Detergent,Toiletries,400,3,1200
2024-03-15,Dettol Soap,Toiletries,600,5,3000
2024-03-15,Vaseline Jelly,Toiletries,700,2,1400
2024-03-15,Titus Sardine,Food,900,5,4500
2024-03-15,Dangote Sugar 1kg,Food,1200,11,13200
2024-03-15,Honeywell Flour,Food,2500,7,17500
2024-03-15,Bigi Cola 60cl,Beverages,200,26,5200
2024-03-15,Always Pads,Toiletries,800,4,3200
2024-03-15,Nescafe Sachet,Beverages,150,19,2850
2024-03-15,Maggi Cubes,Food,50,35,1750
2024-03-15,Ribena Juice,Beverages,250,12,3000
2024-03-15,Morning Fresh,Toiletries,1200,2,2400
2024-03-15,Cowbell Sachet,Beverages,100,16,1600
2024-03-16,Indomie Noodles,Food,150,17,2550
2024-03-16,Golden Morn,Food,800,6,4800
2024-03-16,Milo Sachet,Beverages,100,30,3000
2024-03-16,Peak Milk Tin,Food,3500,3,10500
2024-03-16,Coca Cola 60cl,Beverages,300,19,5700
2024-03-16,Malta Guinness,Beverages,350,16,5600
2024-03-16,Close Up Toothpaste,Toiletries,500,7,3500
2024-03-16,Omo Detergent,Toiletries,400,4,1600
2024-03-16,Dettol Soap,Toiletries,600,7,4200
2024-03-16,Vaseline Jelly,Toiletries,700,6,4200
2024-03-16,Titus Sardine,Food,900,4,3600
2024-03-16,Dangote Sugar 1kg,Food,1200,11,13200
2024-03-16,Honeywell Flour,Food,2500,4,10000
2024-03-16,Bigi Cola 60cl,Beverages,200,15,3000
2024-03-16,Always Pads,Toiletries,800,6,4800
2024-03-16,Nescafe Sachet,Beverages,150,10,1500
2024-03-16,Maggi Cubes,Food,50,34,1700
2024-03-16,Ribena Juice,Beverages,250,12,3000
2024-03-16,Morning Fresh,Toiletries,1200,1,1200
2024-03-16,Cowbell Sachet,Beverages,100,12,1200
2024-03-17,Indomie Noodles,Food,150,7,1050
2024-03-17,Golden Morn,Food,800,4,3200
2024-03-17,Milo Sachet,Beverages,100,14,1400
2024-03-17,Peak Milk Tin,Food,3500,2,7000
2024-03-17,Coca Cola 60cl,Beverages,300,4,1200
2024-03-17,Malta Guinness,Beverages,350,6,2100
2024-03-17,Close Up Toothpaste,Toiletries,500,2,1000
2024-03-17,Omo Detergent,Toiletries,400,2,800
2024-03-17,Dettol Soap,Toiletries,600,2,1200
2024-03-17,Vaseline Jelly,Toiletries,700,2,1400
2024-03-17,Titus Sardine,Food,900,5,4500
2024-03-17,Dangote Sugar 1kg,Food,1200,3,3600
2024-03-17,Honeywell Flour,Food,2500,3,7500
2024-03-17,Bigi Cola 60cl,Beverages,200,12,2400
2024-03-17,Always Pads,Toiletries,800,3,2400
2024-03-17,Nescafe Sachet,Beverages,150,2,300
2024-03-17,Maggi Cubes,Food,50,10,500
2024-03-17,Ribena Juice,Beverages,250,3,750
2024-03-17,Morning Fresh,Toiletries,1200,2,2400
2024-03-17,Cowbell Sachet,Beverages,100,12,1200
2024-03-18,Indomie Noodles,Food,150,22,3300
2024-03-18,Golden Morn,Food,800,5,4000
2024-03-18,Milo Sachet,Beverages,100,28,2800
2024-03-18,Peak Milk Tin,Food,3500,1,3500
2024-03-18,Coca Cola 60cl,Beverages,300,24,7200
2024-03-18,Malta Guinness,Beverages,350,16,5600
2024-03-18,Close Up Toothpaste,Toiletries,500,4,2000
2024-03-18,Omo Detergent,Toiletries,400,10,4000
2024-03-18,Dettol Soap,Toiletries,600,3,1800
2024-03-18,Vaseline Jelly,Toiletries,700,3,2100
2024-03-18,Titus Sardine,Food,900,11,9900
2024-03-18,Dangote Sugar 1kg,Food,1200,8,9600
2024-03-18,Honeywell Flour,Food,2500,4,10000
2024-03-18,Bigi Cola 60cl,Beverages,200,20,4000
2024-03-18,Always Pads,Toiletries,800,9,7200
2024-03-18,Nescafe Sachet,Beverages,150,12,1800
2024-03-18,Maggi Cubes,Food,50,39,1950
2024-03-18,Ribena Juice,Beverages,250,8,2000
2024-03-18,Morning Fresh,Toiletries,1200,2,2400
2024-03-18,Cowbell Sachet,Beverages,100,15,1500
2024-03-19,Indomie Noodles,Food,150,25,3750
2024-03-19,Golden Morn,Food,800,6,4800
2024-03-19,Milo Sachet,Beverages,100,31,3100
2024-03-19,Peak Milk Tin,Food,3500,7,24500
2024-03-19,Coca Cola 60cl,Beverages,300,26,7800
2024-03-19,Malta Guinness,Beverages,350,13,4550
2024-03-19,Close Up Toothpaste,Toiletries,500,5,2500
2024-03-19,Omo Detergent,Toiletries,400,8,3200
2024-03-19,Dettol Soap,Toiletries,600,7,4200
2024-03-19,Vaseline Jelly,Toiletries,700,2,1400
2024-03-19,Titus Sardine,Food,900,10,9000
2024-03-19,Dangote Sugar 1kg,Food,1200,12,14400
2024-03-19,Honeywell Flour,Food,2500,5,12500
2024-03-19,Bigi Cola 60cl,Beverages,200,14,2800
2024-03-19,Always Pads,Toiletries,800,1,800
2024-03-19,Nescafe Sachet,Beverages,150,13,1950
2024-03-19,Maggi Cubes,Food,50,41,2050
2024-03-19,Ribena Juice,Beverages,250,10,2500
2024-03-19,Morning Fresh,Toiletries,1200,5,6000
2024-03-19,Cowbell Sachet,Beverages,100,26,2600
2024-03-20,Indomie Noodles,Food,150,22,3300
2024-03-20,Golden Morn,Food,800,2,1600
2024-03-20,Milo Sachet,Beverages,100,41,4100
2024-03-20,Peak Milk Tin,Food,3500,3,10500
2024-03-20,Coca Cola 60cl,Beverages,300,16,4800
2024-03-20,Malta Guinness,Beverages,350,12,4200
2024-03-20,Close Up Toothpaste,Toiletries,500,2,1000
2024-03-20,Omo Detergent,Toiletries,400,8,3200
2024-03-20,Dettol Soap,Toiletries,600,2,1200
2024-03-20,Vaseline Jelly,Toiletries,700,3,2100
2024-03-20,Titus Sardine,Food,900,4,3600
2024-03-20,Dangote Sugar 1kg,Food,1200,7,8400
2024-03-20,Honeywell Flour,Food,2500,1,2500
2024-03-20,Bigi Cola 60cl,Beverages,200,16,3200
2024-03-20,Always Pads,Toiletries,800,8,6400
2024-03-20,Nescafe Sachet,Beverages,150,10,1500
2024-03-20,Maggi Cubes,Food,50,50,2500
2024-03-20,Ribena Juice,Beverages,250,13,3250
2024-03-20,Morning Fresh,Toiletries,1200,3,3600
2024-03-20,Cowbell Sachet,Beverages,100,23,2300
2024-03-21,Indomie Noodles,Food,150,27,4050
2024-03-21,Golden Morn,Food,800,7,5600
2024-03-21,Milo Sachet,Beverages,100,25,2500
2024-03-21,Peak Milk Tin,Food,3500,4,14000
2024-03-21,Coca Cola 60cl,Beverages,300,21,6300
2024-03-21,Malta Guinness,Beverages,350,18,6300
2024-03-21,Close Up Toothpaste,Toiletries,500,11,5500
2024-03-21,Omo Detergent,Toiletries,400,5,2000
2024-03-21,Dettol Soap,Toiletries,600,10,6000
2024-03-21,Vaseline Jelly,Toiletries,700,5,3500
2024-03-21,Titus Sardine,Food,900,7,6300
2024-03-21,Dangote Sugar 1kg,Food,1200,11,13200
2024-03-21,Honeywell Flour,Food,2500,5,12500
2024-03-21,Bigi Cola 60cl,Beverages,200,18,3600
2024-03-21,Always Pads,Toiletries,800,3,2400
2024-03-21,Nescafe Sachet,Beverages,150,10,1500
2024-03-21,Maggi Cubes,Food,50,45,2250
2024-03-21,Ribena Juice,Beverages,250,8,2000
2024-03-21,Morning Fresh,Toiletries,1200,4,4800
2024-03-21,Cowbell Sachet,Beverages,100,19,1900
2024-03-22,Indomie Noodles,Food,150,19,2850
2024-03-22,Golden Morn,Food,800,3,2400
2024-03-22,Milo Sachet,Beverages,100,22,2200
2024-03-22,Peak Milk Tin,Food,3500,3,10500
2024-03-22,Coca Cola 60cl,Beverages,300,21,6300
2024-03-22,Malta Guinness,Beverages,350,12,4200
2024-03-22,Close Up Toothpaste,Toiletries,500,4,2000
2024-03-22,Omo Detergent,Toiletries,400,9,3600
2024-03-22,Dettol Soap,Toiletries,600,2,1200
2024-03-22,Vaseline Jelly,Toiletries,700,2,1400
2024-03-22,Titus Sardine,Food,900,12,10800
2024-03-22,Dangote Sugar 1kg,Food,1200,14,16800
2024-03-22,Honeywell Flour,Food,2500,6,15000
2024-03-22,Bigi Cola 60cl,Beverages,200,17,3400
2024-03-22,Always Pads,Toiletries,800,8,6400
2024-03-22,Nescafe Sachet,Beverages,150,12,1800
2024-03-22,Maggi Cubes,Food,50,40,2000
2024-03-22,Ribena Juice,Beverages,250,5,1250
2024-03-22,Morning Fresh,Toiletries,1200,2,2400
2024-03-22,Cowbell Sachet,Beverages,100,27,2700
2024-03-23,Indomie Noodles,Food,150,18,2700
2024-03-23,Golden Morn,Food,800,10,8000
2024-03-23,Milo Sachet,Beverages,100,31,3100
2024-03-23,Peak Milk Tin,Food,3500,4,14000
2024-03-23,Coca Cola 60cl,Beverages,300,18,5400
2024-03-23,Malta Guinness,Beverages,350,16,5600
2024-03-23,Close Up Toothpaste,Toiletries,500,6,3000
2024-03-23,Omo Detergent,Toiletries,400,7,2800
2024-03-23,Dettol Soap,Toiletries,600,4,2400
2024-03-23,Vaseline Jelly,Toiletries,700,1,700
2024-03-23,Titus Sardine,Food,900,6,5400
2024-03-23,Dangote Sugar 1kg,Food,1200,11,13200
2024-03-23,Honeywell Flour,Food,2500,3,7500
2024-03-23,Bigi Cola 60cl,Beverages,200,20,4000
2024-03-23,Always Pads,Toiletries,800,5,4000
2024-03-23,Nescafe Sachet,Beverages,150,18,2700
2024-03-23,Maggi Cubes,Food,50,52,2600
2024-03-23,Ribena Juice,Beverages,250,9,2250
2024-03-23,Morning Fresh,Toiletries,1200,6,7200
2024-03-23,Cowbell Sachet,Beverages,100,18,1800
2024-03-24,Indomie Noodles,Food,150,17,2550
2024-03-24,Golden Morn,Food,800,1,800
2024-03-24,Milo Sachet,Beverages,100,12,1200
2024-03-24,Peak Milk Tin,Food,3500,3,10500
2024-03-24,Coca Cola 60cl,Beverages,300,6,1800
2024-03-24,Malta Guinness,Beverages,350,4,1400
2024-03-24,Close Up Toothpaste,Toiletries,500,2,1000
2024-03-24,Omo Detergent,Toiletries,400,2,800
2024-03-24,Dettol Soap,Toiletries,600,2,1200
2024-03-24,Vaseline Jelly,Toiletries,700,2,1400
2024-03-24,Titus Sardine,Food,900,1,900
2024-03-24,Dangote Sugar 1kg,Food,1200,4,4800
2024-03-24,Honeywell Flour,Food,2500,2,5000
2024-03-24,Bigi Cola 60cl,Beverages,200,10,2000
2024-03-24,Always Pads,Toiletries,800,2,1600
2024-03-24,Nescafe Sachet,Beverages,150,4,600
2024-03-24,Maggi Cubes,Food,50,11,550
2024-03-24,Ribena Juice,Beverages,250,5,1250
2024-03-24,Morning Fresh,Toiletries,1200,2,2400
2024-03-24,Cowbell Sachet,Beverages,100,9,900
2024-03-25,Indomie Noodles,Food,150,28,4200
2024-03-25,Golden Morn,Food,800,4,3200
2024-03-25,Milo Sachet,Beverages,100,28,2800
2024-03-25,Peak Milk Tin,Food,3500,6,21000
2024-03-25,Coca Cola 60cl,Beverages,300,16,4800
2024-03-25,Malta Guinness,Beverages,350,13,4550
2024-03-25,Close Up Toothpaste,Toiletries,500,4,2000
2024-03-25,Omo Detergent,Toiletries,400,10,4000
2024-03-25,Vaseline Jelly,Toiletries,700,2,1400
2024-03-25,Titus Sardine,Food,900,5,4500
2024-03-25,Dangote Sugar 1kg,Food,1200,11,13200
2024-03-25,Honeywell Flour,Food,2500,3,7500
2024-03-25,Bigi Cola 60cl,Beverages,200,16,3200
2024-03-25,Always Pads,Toiletries,800,5,4000
2024-03-25,Nescafe Sachet,Beverages,150,13,1950
2024-03-25,Maggi Cubes,Food,50,29,1450
2024-03-25,Ribena Juice,Beverages,250,8,2000
2024-03-25,Morning Fresh,Toiletries,1200,5,6000
2024-03-25,Cowbell Sachet,Beverages,100,27,2700
2024-03-26,Indomie Noodles,Food,150,22,3300
2024-03-26,Golden Morn,Food,800,8,6400
2024-03-26,Milo Sachet,Beverages,100,37,3700
2024-03-26,Peak Milk Tin,Food,3500,3,10500
2024-03-26,Coca Cola 60cl,Beverages,300,20,6000
2024-03-26,Malta Guinness,Beverages,350,14,4900
2024-03-26,Close Up Toothpaste,Toiletries,500,3,1500
2024-03-26,Omo Detergent,Toiletries,400,2,800
2024-03-26,Dettol Soap,Toiletries,600,4,2400
2024-03-26,Vaseline Jelly,Toiletries,700,1,700
2024-03-26,Titus Sardine,Food,900,6,5400
2024-03-26,Dangote Sugar 1kg,Food,1200,7,8400
2024-03-26,Honeywell Flour,Food,2500,2,5000
2024-03-26,Bigi Cola 60cl,Beverages,200,17,3400
2024-03-26,Always Pads,Toiletries,800,6,4800
2024-03-26,Nescafe Sachet,Beverages,150,12,1800
2024-03-26,Maggi Cubes,Food,50,39,1950
2024-03-26,Ribena Juice,Beverages,250,15,3750
2024-03-26,Cowbell Sachet,Beverages,100,30,3000
2024-03-27,Indomie Noodles,Food,150,30,4500
2024-03-27,Golden Morn,Food,800,4,3200
2024-03-27,Milo Sachet,Beverages,100,31,3100
2024-03-27,Peak Milk Tin,Food,3500,2,7000
2024-03-27,Coca Cola 60cl,Beverages,300,18,5400
2024-03-27,Malta Guinness,Beverages,350,11,3850
2024-03-27,Close Up Toothpaste,Toiletries,500,2,1000
2024-03-27,Omo Detergent,Toiletries,400,5,2000
2024-03-27,Dettol Soap,Toiletries,600,4,2400
2024-03-27,Vaseline Jelly,Toiletries,700,4,2800
2024-03-27,Titus Sardine,Food,900,11,9900
2024-03-27,Dangote Sugar 1kg,Food,1200,6,7200
2024-03-27,Honeywell Flour,Food,2500,2,5000
2024-03-27,Bigi Cola 60cl,Beverages,200,17,3400
2024-03-27,Always Pads,Toiletries,800,2,1600
2024-03-27,Nescafe Sachet,Beverages,150,15,2250
2024-03-27,Maggi Cubes,Food,50,30,1500
2024-03-27,Ribena Juice,Beverages,250,11,2750
2024-03-27,Morning Fresh,Toiletries,1200,3,3600
2024-03-27,Cowbell Sachet,Beverages,100,18,1800
2024-03-28,Indomie Noodles,Food,150,29,4350
2024-03-28,Golden Morn,Food,800,9,7200
2024-03-28,Milo Sachet,Beverages,100,24,2400
2024-03-28,Peak Milk Tin,Food,3500,3,10500
2024-03-28,Coca Cola 60cl,Beverages,300,15,4500
2024-03-28,Malta Guinness,Beverages,350,14,4900
2024-03-28,Close Up Toothpaste,Toiletries,500,5,2500
2024-03-28,Omo Detergent,Toiletries,400,8,3200
2024-03-28,Dettol Soap,Toiletries,600,7,4200
2024-03-28,Vaseline Jelly,Toiletries,700,3,2100
2024-03-28,Titus Sardine,Food,900,3,2700
2024-03-28,Dangote Sugar 1kg,Food,1200,16,19200
2024-03-28,Honeywell Flour,Food,2500,3,7500
2024-03-28,Bigi Cola 60cl,Beverages,200,19,3800
2024-03-28,Always Pads,Toiletries,800,5,4000
2024-03-28,Nescafe Sachet,Beverages,150,12,1800
2024-03-28,Maggi Cubes,Food,50,37,1850
2024-03-28,Ribena Juice,Beverages,250,7,1750
2024-03-28,Morning Fresh,Toiletries,1200,1,1200
2024-03-28,Cowbell Sachet,Beverages,100,25,2500
2024-03-29,Indomie Noodles,Food,150,32,4800
2024-03-29,Golden Morn,Food,800,15,12000
2024-03-29,Milo Sachet,Beverages,100,32,3200
2024-03-29,Peak Milk Tin,Food,3500,1,3500
2024-03-29,Coca Cola 60cl,Beverages,300,25,7500
2024-03-29,Malta Guinness,Beverages,350,9,3150
2024-03-29,Close Up Toothpaste,Toiletries,500,5,2500
2024-03-29,Omo Detergent,Toiletries,400,5,2000
2024-03-29,Dettol Soap,Toiletries,600,3,1800
2024-03-29,Vaseline Jelly,Toiletries,700,1,700
2024-03-29,Titus Sardine,Food,900,7,6300
2024-03-29,Dangote Sugar 1kg,Food,1200,9,10800
2024-03-29,Honeywell Flour,Food,2500,5,12500
2024-03-29,Bigi Cola 60cl,Beverages,200,18,3600
2024-03-29,Always Pads,Toiletries,800,1,800
2024-03-29,Nescafe Sachet,Beverages,150,7,1050
2024-03-29,Maggi Cubes,Food,50,40,2000
2024-03-29,Ribena Juice,Beverages,250,9,2250
2024-03-29,Morning Fresh,Toiletries,1200,3,3600
2024-03-29,Cowbell Sachet,Beverages,100,23,2300
2024-03-30,Indomie Noodles,Food,150,20,3000
2024-03-30,Golden Morn,Food,800,4,3200
2024-03-30,Milo Sachet,Beverages,100,22,2200
2024-03-30,Peak Milk Tin,Food,3500,4,14000
2024-03-30,Coca Cola 60cl,Beverages,300,23,6900
2024-03-30,Malta Guinness,Beverages,350,18,6300
2024-03-30,Close Up Toothpaste,Toiletries,500,5,2500
2024-03-30,Omo Detergent,Toiletries,400,7,2800
2024-03-30,Dettol Soap,Toiletries,600,7,4200
2024-03-30,Vaseline Jelly,Toiletries,700,6,4200
2024-03-30,Titus Sardine,Food,900,6,5400
2024-03-30,Dangote Sugar 1kg,Food,1200,8,9600
2024-03-30,Honeywell Flour,Food,2500,7,17500
2024-03-30,Bigi Cola 60cl,Beverages,200,12,2400
2024-03-30,Always Pads,Toiletries,800,2,1600
2024-03-30,Nescafe Sachet,Beverages,150,12,1800
2024-03-30,Maggi Cubes,Food,50,30,1500
2024-03-30,Ribena Juice,Beverages,250,7,1750
2024-03-30,Morning Fresh,Toiletries,1200,8,9600
2024-03-30,Cowbell Sachet,Beverages,100,28,2800
2024-03-31,Indomie Noodles,Food,150,14,2100
2024-03-31,Golden Morn,Food,800,5,4000
2024-03-31,Milo Sachet,Beverages,100,6,600
2024-03-31,Peak Milk Tin,Food,3500,3,10500
2024-03-31,Coca Cola 60cl,Beverages,300,6,1800
2024-03-31,Malta Guinness,Beverages,350,5,1750
2024-03-31,Close Up Toothpaste,Toiletries,500,3,1500
2024-03-31,Omo Detergent,Toiletries,400,5,2000
2024-03-31,Dettol Soap,Toiletries,600,2,1200
2024-03-31,Vaseline Jelly,Toiletries,700,3,2100
2024-03-31,Titus Sardine,Food,900,1,900
2024-03-31,Dangote Sugar 1kg,Food,1200,2,2400
2024-03-31,Bigi Cola 60cl,Beverages,200,5,1000
2024-03-31,Always Pads,Toiletries,800,3,2400
2024-03-31,Nescafe Sachet,Beverages,150,12,1800
2024-03-31,Maggi Cubes,Food,50,16,800
2024-03-31,Ribena Juice,Beverages,250,6,1500
2024-03-31,Morning Fresh,Toiletries,1200,1,1200
2024-03-31,Cowbell Sachet,Beverages,100,7,700
